time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
287,5,0,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,12,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,7,0,7,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,5,2,7,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,2,4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10,0,10,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,11,0,11,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,2,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,4,4,8,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,3,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,5,0,5,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,1,1,2,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,11,8,19,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,6,4,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,2,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,25,14,39,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1,1,2,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1,1,2,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,6,0,6,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,15,16,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,118,104,222,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,7,0,7,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,99,24,123,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,5,0,5,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,1,2,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1,0,1,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,10,0,10,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,12,0,12,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,4,0,4,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,5,0,5,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,0,5,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,14,1,15,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,0,6,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1,1,2,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,1,2,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2,6,8,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1,26,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,21,3,24,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,5,7,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2,2,4,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,1,2,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,2,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,2,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,22,33,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,2,5,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,3,5,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,4,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,33,35,68,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,1,2,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,1,2,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,10,0,10,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,1,4,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,1,2,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
