time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
2174,2,4,6,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1
253,12,0,12,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1
303,8,0,8,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4889,2,2,4,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
813,2,2,4,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
141,64,54,118,89,0,0,0,0,1,0,0,0,0,1,0,0,0,1
205,0,8,8,81,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18,2,0,2,83,0,0,0,0,1,0,0,0,0,1,0,0,0,1
189,52,0,52,135,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1777,3,2,5,136,0,0,0,0,1,0,0,0,1,1,0,0,0,1
892,3,5,8,134,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,14,3,17,145,0,0,0,0,1,0,0,0,1,1,0,0,0,1
